Year,Age,Sex,Mortality
1986,92,Male,0.291976
1986,93,Female,0.261858
1986,93,Male,0.321848
1986,94,Female,0.300268
1986,94,Male,0.324459
1986,95,Female,0.334494
1986,95,Male,0.373872
1986,96,Female,0.338593
1986,96,Male,0.353842
1986,97,Female,0.365496
1986,97,Male,0.39228
1986,98,Female,0.356483
1986,98,Male,0.452622
1986,99,Female,0.46503
1986,99,Male,0.518634
1987,0,Female,0.008847
1987,0,Male,0.010588
1987,1,Female,6.04e-4
1987,1,Male,5.87e-4
1987,2,Female,2.71e-4
1987,2,Male,3.51e-4
1987,3,Female,2.33e-4
1987,3,Male,2.97e-4
1987,4,Female,2.26e-4
1987,4,Male,2.89e-4
1987,5,Female,1.56e-4
1987,5,Male,2.51e-4
1987,6,Female,1.48e-4
1987,6,Male,2.59e-4
1987,7,Female,1.47e-4
1987,7,Male,2.1e-4
1987,8,Female,1.56e-4
1987,8,Male,2.26e-4
1987,9,Female,1.4e-4
1987,9,Male,1.92e-4
1987,10,Female,1.58e-4
1987,10,Male,2.22e-4
1987,11,Female,1.47e-4
1987,11,Male,1.73e-4
1987,12,Female,1.55e-4
1987,12,Male,2.42e-4
1987,13,Female,1.5e-4
1987,13,Male,2.84e-4
1987,14,Female,1.88e-4
1987,14,Male,3.23e-4
1987,15,Female,1.72e-4
1987,15,Male,4.45e-4
1987,16,Female,2.94e-4
1987,16,Male,6.81e-4
1987,17,Female,2.14e-4
1987,17,Male,8.01e-4
1987,18,Female,2.66e-4
1987,18,Male,9.69e-4
1987,19,Female,2.69e-4
1987,19,Male,0.00093000000000000005
1987,20,Female,3.24e-4
1987,20,Male,9.67e-4
1987,21,Female,2.75e-4
1987,21,Male,0.001003
1987,22,Female,2.77e-4
1987,22,Male,0.001059
1987,23,Female,3.53e-4
1987,23,Male,0.001099
1987,24,Female,3.67e-4
1987,24,Male,0.001034
1987,25,Female,3.62e-4
1987,25,Male,0.001043
1987,26,Female,3.45e-4
1987,26,Male,0.001117
1987,27,Female,3.81e-4
1987,27,Male,0.001
1987,28,Female,3.81e-4
1987,28,Male,0.001048
1987,29,Female,3.96e-4
1987,29,Male,0.001025
1987,30,Female,4e-4
1987,30,Male,9.5e-4
1987,31,Female,5.09e-4
1987,31,Male,0.001047
1987,32,Female,5.12e-4
1987,32,Male,0.001115
1987,33,Female,5.03e-4
1987,33,Male,0.00107
1987,34,Female,5.46e-4
1987,34,Male,0.001068
1987,35,Female,6.78e-4
1987,35,Male,0.001244
1987,36,Female,6.99e-4
1987,36,Male,0.001275
1987,37,Female,7.17e-4
1987,37,Male,0.001373
1987,38,Female,8.11e-4
1987,38,Male,0.00147
1987,39,Female,9.29e-4
1987,39,Male,0.001576
1987,40,Female,0.00104
1987,40,Male,0.001793
1987,41,Female,0.001131
1987,41,Male,0.001987
1987,42,Female,0.001171
1987,42,Male,0.002266
1987,43,Female,0.001407
1987,43,Male,0.002592
1987,44,Female,0.001513
1987,44,Male,0.00274
1987,45,Female,0.00159
1987,45,Male,0.002907
1987,46,Female,0.001797
1987,46,Male,0.003246
1987,47,Female,0.001894
1987,47,Male,0.003703
1987,48,Female,0.002113
1987,48,Male,0.004257
1987,49,Female,0.002338
1987,49,Male,0.004515
1987,50,Female,0.002473
1987,50,Male,0.005242
1987,51,Female,0.002755
1987,51,Male,0.005819
1987,52,Female,0.003073
1987,52,Male,0.00684
1987,53,Female,0.003372
1987,53,Male,0.007564
1987,54,Female,0.003828
1987,54,Male,0.008282
1987,55,Female,0.003923
1987,55,Male,0.009347
1987,56,Female,0.004448
1987,56,Male,0.010211
1987,57,Female,0.005122
1987,57,Male,0.011479
1987,58,Female,0.005315
1987,58,Male,0.012768
1987,59,Female,0.005913
1987,59,Male,0.014192
1987,60,Female,0.006404
1987,60,Male,0.015576
1987,61,Female,0.00714
1987,61,Male,0.017453
1987,62,Female,0.007979
1987,62,Male,0.019002
1987,63,Female,0.008689
1987,63,Male,0.02079
1987,64,Female,0.009677
1987,64,Male,0.021891
1987,65,Female,0.010764
1987,65,Male,0.023781
1987,66,Female,0.011658
1987,66,Male,0.026411
1987,67,Female,0.013561
1987,67,Male,0.029018
1987,68,Female,0.014254
1987,68,Male,0.031359
1987,69,Female,0.015906
1987,69,Male,0.03384
1987,70,Female,0.01789
1987,70,Male,0.036731
1987,71,Female,0.020306
1987,71,Male,0.039896
1987,72,Female,0.021845
1987,72,Male,0.044069
1987,73,Female,0.026065
1987,73,Male,0.047911
1987,74,Female,0.028911
1987,74,Male,0.052444
1987,75,Female,0.032544
1987,75,Male,0.059244
1987,76,Female,0.036909
1987,76,Male,0.064664
1987,77,Female,0.042229
1987,77,Male,0.072118
1987,78,Female,0.047515
1987,78,Male,0.0808
1987,79,Female,0.05558
1987,79,Male,0.087574
1987,80,Female,0.061669
1987,80,Male,0.097314
1987,81,Female,0.069583
1987,81,Male,0.106357
1987,82,Female,0.078036
1987,82,Male,0.118449
1987,83,Female,0.088494
1987,83,Male,0.130083
1987,84,Female,0.100711
1987,84,Male,0.142077
1987,85,Female,0.112752
1987,85,Male,0.149945
1987,86,Female,0.124554
1987,86,Male,0.168907
1987,87,Female,0.140225
1987,87,Male,0.185921
1987,88,Female,0.155024
1987,88,Male,0.202508
1987,89,Female,0.17806
1987,89,Male,0.221017
1987,90,Female,0.189405
1987,90,Male,0.237182
1987,91,Female,0.213638
1987,91,Male,0.266747
1987,92,Female,0.232594
1987,92,Male,0.276955
1987,93,Female,0.257933
1987,93,Male,0.293411
1987,94,Female,0.270527
1987,94,Male,0.326978
1987,95,Female,0.317334
1987,95,Male,0.330599
1987,96,Female,0.335896
1987,96,Male,0.371606
1987,97,Female,0.33396
1987,97,Male,0.40126
1987,98,Female,0.368589
1987,98,Male,0.405213
1987,99,Female,0.430597
1987,99,Male,0.468434
1988,0,Female,0.008305
1988,0,Male,0.010349
1988,1,Female,4.84e-4
1988,1,Male,5.28e-4
1988,2,Female,2.74e-4
1988,2,Male,3.99e-4
1988,3,Female,2.65e-4
1988,3,Male,2.72e-4
1988,4,Female,1.74e-4
1988,4,Male,2.48e-4
1988,5,Female,1.89e-4
1988,5,Male,2.48e-4
1988,6,Female,1.4e-4
1988,6,Male,2.07e-4
1988,7,Female,1.51e-4
1988,7,Male,2.22e-4
1988,8,Female,1.31e-4
1988,8,Male,1.46e-4
1988,9,Female,1.32e-4
1988,9,Male,2.04e-4
1988,10,Female,1.32e-4
1988,10,Male,1.56e-4
1988,11,Female,1.42e-4
1988,11,Male,1.98e-4
1988,12,Female,1.75e-4
1988,12,Male,2.34e-4
1988,13,Female,1.41e-4
1988,13,Male,2.61e-4
1988,14,Female,1.86e-4
1988,14,Male,3.41e-4
1988,15,Female,2.28e-4
1988,15,Male,4.58e-4
1988,16,Female,2.74e-4
1988,16,Male,6.99e-4
1988,17,Female,2.3e-4
1988,17,Male,8.72e-4
1988,18,Female,2.73e-4
1988,18,Male,8.45e-4
1988,19,Female,3.18e-4
1988,19,Male,8.87e-4
1988,20,Female,3.78e-4
1988,20,Male,9.49e-4
1988,21,Female,3.28e-4
1988,21,Male,0.001088
1988,22,Female,2.98e-4
1988,22,Male,0.001147
1988,23,Female,3.44e-4
1988,23,Male,0.00106
1988,24,Female,3.44e-4
1988,24,Male,0.001142
1988,25,Female,3.4e-4
1988,25,Male,0.0012
1988,26,Female,3.92e-4
1988,26,Male,0.001109
1988,27,Female,4.02e-4
1988,27,Male,0.001113
1988,28,Female,3.95e-4
1988,28,Male,0.0012
1988,29,Female,4.71e-4
1988,29,Male,0.001008
1988,30,Female,3.86e-4
1988,30,Male,0.00116
1988,31,Female,4.62e-4
1988,31,Male,0.001125
1988,32,Female,5.14e-4
1988,32,Male,0.001146
1988,33,Female,4.66e-4
1988,33,Male,0.001189
1988,34,Female,5.75e-4
1988,34,Male,0.001181
1988,35,Female,5.92e-4
1988,35,Male,0.001169
1988,36,Female,7.35e-4
1988,36,Male,0.001302
1988,37,Female,6.97e-4
1988,37,Male,0.001464
1988,38,Female,7.8e-4
1988,38,Male,0.001412
1988,39,Female,9.35e-4
1988,39,Male,0.001514
1988,40,Female,9.47e-4
1988,40,Male,0.001746
1988,41,Female,0.001097
1988,41,Male,0.001913
1988,42,Female,0.001113
1988,42,Male,0.002222
1988,43,Female,0.001388
1988,43,Male,0.002256
1988,44,Female,0.001527
1988,44,Male,0.002661
1988,45,Female,0.001667
1988,45,Male,0.002903
1988,46,Female,0.001665
1988,46,Male,0.003511
1988,47,Female,0.001847
1988,47,Male,0.003615
1988,48,Female,0.002029
1988,48,Male,0.004081
1988,49,Female,0.002266
1988,49,Male,0.004451
1988,50,Female,0.002477
1988,50,Male,0.004806
1988,51,Female,0.002751
1988,51,Male,0.005457
1988,52,Female,0.003053
1988,52,Male,0.006047
1988,53,Female,0.003307
1988,53,Male,0.006881
1988,54,Female,0.003722
1988,54,Male,0.007778
1988,55,Female,0.003957
1988,55,Male,0.008987
1988,56,Female,0.004381
1988,56,Male,0.009885
1988,57,Female,0.004714
1988,57,Male,0.011268
1988,58,Female,0.005067
1988,58,Male,0.012278
1988,59,Female,0.005777
1988,59,Male,0.013431
1988,60,Female,0.00641
1988,60,Male,0.015286
1988,61,Female,0.006932
1988,61,Male,0.017005
1988,62,Female,0.007884
1988,62,Male,0.018647
1988,63,Female,0.008646
1988,63,Male,0.020163
1988,64,Female,0.009528
1988,64,Male,0.021629
1988,65,Female,0.010437
1988,65,Male,0.023557
1988,66,Female,0.011537
1988,66,Male,0.025986
1988,67,Female,0.012867
1988,67,Male,0.028383
1988,68,Female,0.014299
1988,68,Male,0.030634
1988,69,Female,0.016575
1988,69,Male,0.033108
1988,70,Female,0.018296
1988,70,Male,0.036534
1988,71,Female,0.01895
1988,71,Male,0.039533
1988,72,Female,0.022019
1988,72,Male,0.042846
1988,73,Female,0.024741
1988,73,Male,0.046726
1988,74,Female,0.028427
1988,74,Male,0.053206
1988,75,Female,0.030915
1988,75,Male,0.056971
1988,76,Female,0.036315
1988,76,Male,0.06422
1988,77,Female,0.040976
1988,77,Male,0.069281
1988,78,Female,0.046517
1988,78,Male,0.076485
1988,79,Female,0.054664
1988,79,Male,0.086659
1988,80,Female,0.060636
1988,80,Male,0.098655
1988,81,Female,0.068131
1988,81,Male,0.105467
1988,82,Female,0.076864
1988,82,Male,0.117889
1988,83,Female,0.088107
1988,83,Male,0.13107
1988,84,Female,0.099768
1988,84,Male,0.143603
1988,85,Female,0.110288
1988,85,Male,0.154606
1988,86,Female,0.125871
1988,86,Male,0.171003
1988,87,Female,0.140989
1988,87,Male,0.181515
1988,88,Female,0.154909
1988,88,Male,0.203108
1988,89,Female,0.178082
1988,89,Male,0.2181
1988,90,Female,0.198088
1988,90,Male,0.239152
1988,91,Female,0.211205
1988,91,Male,0.250413
1988,92,Female,0.235016
1988,92,Male,0.276661
1988,93,Female,0.258154
1988,93,Male,0.308159
1988,94,Female,0.29249000000000003
1988,94,Male,0.321501
1988,95,Female,0.296314
1988,95,Male,0.347935
1988,96,Female,0.34318
1988,96,Male,0.35596
1988,97,Female,0.367226
1988,97,Male,0.430968
1988,98,Female,0.372771
1988,98,Male,0.427136
1988,99,Female,0.39464
1988,99,Male,0.46568
1989,0,Female,0.007895
1989,0,Male,0.009303
1989,1,Female,4.03e-4
1989,1,Male,4.43e-4
1989,2,Female,2.9e-4
1989,2,Male,3.63e-4
1989,3,Female,2.05e-4
1989,3,Male,2.44e-4
1989,4,Female,1.56e-4
1989,4,Male,2.5e-4
1989,5,Female,1.64e-4
1989,5,Male,1.99e-4
1989,6,Female,1.9e-4
1989,6,Male,1.55e-4
1989,7,Female,1.33e-4
1989,7,Male,1.94e-4
1989,8,Female,1.44e-4
1989,8,Male,1.74e-4
1989,9,Female,1.34e-4
1989,9,Male,1.89e-4
1989,10,Female,1.11e-4
1989,10,Male,1.81e-4
1989,11,Female,1.14e-4
1989,11,Male,1.97e-4
1989,12,Female,1.2e-4
1989,12,Male,2.3e-4
1989,13,Female,1.49e-4
1989,13,Male,2.32e-4
1989,14,Female,1.7e-4
1989,14,Male,3.58e-4
1989,15,Female,1.98e-4
1989,15,Male,4.74e-4
1989,16,Female,2.09e-4
1989,16,Male,7.89e-4
1989,17,Female,2.06e-4
1989,17,Male,9.34e-4
1989,18,Female,2.91e-4
1989,18,Male,9.87e-4
1989,19,Female,3e-4
1989,19,Male,9.09e-4
1989,20,Female,2.7e-4
1989,20,Male,0.001008
1989,21,Female,2.98e-4
1989,21,Male,0.001137
1989,22,Female,3.72e-4
1989,22,Male,0.001073
1989,23,Female,3.05e-4
1989,23,Male,0.001109
1989,24,Female,3.46e-4
1989,24,Male,0.001109
1989,25,Female,3.42e-4
1989,25,Male,0.001247
1989,26,Female,3.44e-4
1989,26,Male,0.001319
1989,27,Female,3.8e-4
1989,27,Male,0.001253
1989,28,Female,4.59e-4
1989,28,Male,0.001249
1989,29,Female,4.29e-4
1989,29,Male,0.001353
1989,30,Female,4.16e-4
1989,30,Male,0.00137
1989,31,Female,4.85e-4
1989,31,Male,0.00123
1989,32,Female,4.59e-4
1989,32,Male,0.0012979999999999999
1989,33,Female,5.78e-4
1989,33,Male,0.001304
1989,34,Female,6.13e-4
1989,34,Male,0.001338
1989,35,Female,7.25e-4
1989,35,Male,0.001329
1989,36,Female,6e-4
1989,36,Male,0.001205
1989,37,Female,6.59e-4
1989,37,Male,0.001393
1989,38,Female,8.23e-4
1989,38,Male,0.001429
1989,39,Female,9.15e-4
1989,39,Male,0.001591
1989,40,Female,0.001046
1989,40,Male,0.001689
1989,41,Female,0.001019
1989,41,Male,0.001968
1989,42,Female,0.001052
1989,42,Male,0.001948
1989,43,Female,0.001222
1989,43,Male,0.002251
1989,44,Female,0.001353
1989,44,Male,0.002529
1989,45,Female,0.001453
1989,45,Male,0.00299
1989,46,Female,0.001821
1989,46,Male,0.003152
1989,47,Female,0.001909
1989,47,Male,0.003519
1989,48,Female,0.00208
1989,48,Male,0.003862
1989,49,Female,0.002248
1989,49,Male,0.004337
1989,50,Female,0.002509
1989,50,Male,0.004807
1989,51,Female,0.002882
1989,51,Male,0.005277
1989,52,Female,0.002924
1989,52,Male,0.005836
1989,53,Female,0.0031580000000000002
1989,53,Male,0.006726
1989,54,Female,0.00345
1989,54,Male,0.007344
1989,55,Female,0.003828
1989,55,Male,0.008678
1989,56,Female,0.004272
1989,56,Male,0.009312
1989,57,Female,0.004477
1989,57,Male,0.010447
1989,58,Female,0.005078
1989,58,Male,0.011512
1989,59,Female,0.005246
1989,59,Male,0.013207
1989,60,Female,0.005777
1989,60,Male,0.014247
1989,61,Female,0.006452
1989,61,Male,0.016374
1989,62,Female,0.007268
1989,62,Male,0.017809
1989,63,Female,0.008295
1989,63,Male,0.019404
1989,64,Female,0.009376
1989,64,Male,0.021581
1989,65,Female,0.010161
1989,65,Male,0.023096
1989,66,Female,0.011294
1989,66,Male,0.02435
1989,67,Female,0.012139
1989,67,Male,0.027462
1989,68,Female,0.014104
1989,68,Male,0.029376
1989,69,Female,0.015258
1989,69,Male,0.032643
1989,70,Female,0.017515
1989,70,Male,0.035242
1989,71,Female,0.019874
1989,71,Male,0.038553
1989,72,Female,0.021667
1989,72,Male,0.04297
1989,73,Female,0.024045
1989,73,Male,0.045863
1989,74,Female,0.026517
1989,74,Male,0.050126
1989,75,Female,0.030186
1989,75,Male,0.054806
1989,76,Female,0.033885
1989,76,Male,0.060321
1989,77,Female,0.039092
1989,77,Male,0.067597
1989,78,Female,0.043891
1989,78,Male,0.073699
1989,79,Female,0.051431
1989,79,Male,0.082497
1989,80,Female,0.056639
1989,80,Male,0.091518
1989,81,Female,0.066488
1989,81,Male,0.10344
1989,82,Female,0.073606
1989,82,Male,0.109342
1989,83,Female,0.083337
1989,83,Male,0.124349
1989,84,Female,0.093102
1989,84,Male,0.134739
1989,85,Female,0.107142
1989,85,Male,0.15073
1989,86,Female,0.118315
1989,86,Male,0.161607
1989,87,Female,0.131488
1989,87,Male,0.1815
1989,88,Female,0.150292
1989,88,Male,0.202171
1989,89,Female,0.165406
1989,89,Male,0.20784
1989,90,Female,0.184912
1989,90,Male,0.231636
1989,91,Female,0.206833
1989,91,Male,0.249383
1989,92,Female,0.228523
1989,92,Male,0.280285
1989,93,Female,0.244423
1989,93,Male,0.271078
1989,94,Female,0.282348
1989,94,Male,0.328686
1989,95,Female,0.28897
1989,95,Male,0.342897
1989,96,Female,0.329598
1989,96,Male,0.34153
1989,97,Female,0.336838
1989,97,Male,0.388656
1989,98,Female,0.354338
1989,98,Male,0.400106
1989,99,Female,0.408423
1989,99,Male,0.461538
1990,0,Female,0.007208
1990,0,Male,0.009116
1990,1,Female,4.22e-4
1990,1,Male,4.45e-4
1990,2,Female,2.73e-4
1990,2,Male,2.86e-4
1990,3,Female,1.92e-4
1990,3,Male,2.65e-4
1990,4,Female,1.87e-4
1990,4,Male,2.52e-4
1990,5,Female,1.92e-4
1990,5,Male,2.07e-4
1990,6,Female,1.43e-4
1990,6,Male,1.5e-4
1990,7,Female,1.22e-4
1990,7,Male,2.07e-4
1990,8,Female,1.23e-4
1990,8,Male,1.84e-4
1990,9,Female,1.43e-4
1990,9,Male,2.18e-4
1990,10,Female,1.08e-4
1990,10,Male,1.95e-4
1990,11,Female,1.32e-4
1990,11,Male,1.84e-4
1990,12,Female,1.29e-4
1990,12,Male,2.28e-4
1990,13,Female,1.66e-4
1990,13,Male,2.51e-4
1990,14,Female,1.8e-4
1990,14,Male,3.5e-4
1990,15,Female,2.45e-4
1990,15,Male,5.61e-4
1990,16,Female,2.69e-4
1990,16,Male,7.99e-4
1990,17,Female,2.32e-4
1990,17,Male,9.49e-4
1990,18,Female,2.94e-4
1990,18,Male,9.23e-4
1990,19,Female,2.91e-4
1990,19,Male,9.82e-4
1990,20,Female,3.08e-4
1990,20,Male,0.001008
1990,21,Female,3.51e-4
1990,21,Male,0.001188
1990,22,Female,2.93e-4
1990,22,Male,0.00111
1990,23,Female,3.74e-4
1990,23,Male,0.001112
1990,24,Female,3.41e-4
1990,24,Male,0.001247
1990,25,Female,4.39e-4
1990,25,Male,0.00132
1990,26,Female,3.94e-4
1990,26,Male,0.001375
1990,27,Female,3.87e-4
1990,27,Male,0.001402
1990,28,Female,4.1e-4
1990,28,Male,0.001476
1990,29,Female,4.35e-4
1990,29,Male,0.001418
1990,30,Female,4.5e-4
1990,30,Male,0.001405
1990,31,Female,5.16e-4
1990,31,Male,0.001404
1990,32,Female,5.2e-4
1990,32,Male,0.001398
1990,33,Female,5.26e-4
1990,33,Male,0.001515
1990,34,Female,5.63e-4
1990,34,Male,0.001372
1990,35,Female,6.21e-4
1990,35,Male,0.001464
1990,36,Female,6.69e-4
1990,36,Male,0.001532
1990,37,Female,7.49e-4
1990,37,Male,0.001594
1990,38,Female,8.49e-4
1990,38,Male,0.001592
1990,39,Female,8.36e-4
1990,39,Male,0.001711
1990,40,Female,9.6e-4
1990,40,Male,0.001863
1990,41,Female,9.73e-4
1990,41,Male,0.001964
1990,42,Female,0.00122
1990,42,Male,0.002111
1990,43,Female,0.001229
1990,43,Male,0.002278
1990,44,Female,0.001387
1990,44,Male,0.002525
1990,45,Female,0.001547
1990,45,Male,0.002659
1990,46,Female,0.001642
1990,46,Male,0.003051
1990,47,Female,0.001778
1990,47,Male,0.003512
1990,48,Female,0.002017
1990,48,Male,0.003842
1990,49,Female,0.002042
1990,49,Male,0.004157
1990,50,Female,0.002333
1990,50,Male,0.004679
1990,51,Female,0.002398
1990,51,Male,0.005225
1990,52,Female,0.00278
1990,52,Male,0.005543
1990,53,Female,0.003205
1990,53,Male,0.006254
1990,54,Female,0.003372
1990,54,Male,0.007162
1990,55,Female,0.003738
1990,55,Male,0.007957
1990,56,Female,0.004089
1990,56,Male,0.009048
1990,57,Female,0.004513
1990,57,Male,0.010373
1990,58,Female,0.005058
1990,58,Male,0.011435
1990,59,Female,0.005448
1990,59,Male,0.01236
1990,60,Female,0.006007
1990,60,Male,0.014109
1990,61,Female,0.006641
1990,61,Male,0.015422
1990,62,Female,0.007189
1990,62,Male,0.017083
1990,63,Female,0.008037
1990,63,Male,0.018623
1990,64,Female,0.008843
1990,64,Male,0.02077
1990,65,Female,0.009776
1990,65,Male,0.022654
1990,66,Female,0.011187
1990,66,Male,0.025346
1990,67,Female,0.011914
1990,67,Male,0.027015
1990,68,Female,0.013464
1990,68,Male,0.029314
1990,69,Female,0.015131
1990,69,Male,0.031655
1990,70,Female,0.016548
1990,70,Male,0.034628
1990,71,Female,0.019294
1990,71,Male,0.038593
1990,72,Female,0.021292
1990,72,Male,0.042785
1990,73,Female,0.023902
1990,73,Male,0.046397
1990,74,Female,0.027129
1990,74,Male,0.050366
1990,75,Female,0.029772
1990,75,Male,0.055437
1990,76,Female,0.034365
1990,76,Male,0.060541
1990,77,Female,0.038497
1990,77,Male,0.065198
1990,78,Female,0.044755
1990,78,Male,0.073156
1990,79,Female,0.050021
1990,79,Male,0.0805
1990,80,Female,0.056775
1990,80,Male,0.091163
1990,81,Female,0.064038
1990,81,Male,0.098539
1990,82,Female,0.074388
1990,82,Male,0.110682
1990,83,Female,0.08481
1990,83,Male,0.124923
1990,84,Female,0.093625
1990,84,Male,0.136412
1990,85,Female,0.106384
1990,85,Male,0.152549
1990,86,Female,0.119433
1990,86,Male,0.166018
1990,87,Female,0.136269
1990,87,Male,0.178355
1990,88,Female,0.15132
1990,88,Male,0.200188
1990,89,Female,0.16948
1990,89,Male,0.212646
1990,90,Female,0.192888
1990,90,Male,0.230156
1990,91,Female,0.209045
1990,91,Male,0.252187
1990,92,Female,0.237768
1990,92,Male,0.26379
1990,93,Female,0.250829
1990,93,Male,0.298781
1990,94,Female,0.269986
1990,94,Male,0.309896
1990,95,Female,0.310794
1990,95,Male,0.349739
1990,96,Female,0.32289
1990,96,Male,0.395349
1990,97,Female,0.330911
1990,97,Male,0.390822
1990,98,Female,0.385681
1990,98,Male,0.441736
1990,99,Female,0.442105
1990,99,Male,0.450304
1991,0,Female,0.007534
1991,0,Male,0.009338
1991,1,Female,4.76e-4
1991,1,Male,5.14e-4
1991,2,Female,2.84e-4
1991,2,Male,3.49e-4
1991,3,Female,2.76e-4
1991,3,Male,2.3e-4
1991,4,Female,1.93e-4
1991,4,Male,2.13e-4
1991,5,Female,1.91e-4
1991,5,Male,2.79e-4
1991,6,Female,1.41e-4
1991,6,Male,2.45e-4
1991,7,Female,1.14e-4
1991,7,Male,2.03e-4
1991,8,Female,1.58e-4
1991,8,Male,2.27e-4
1991,9,Female,8.7e-5
1991,9,Male,1.7e-4
1991,10,Female,1.15e-4
1991,10,Male,1.66e-4
1991,11,Female,1.41e-4
1991,11,Male,1.96e-4
1991,12,Female,1.63e-4
1991,12,Male,1.91e-4
1991,13,Female,1.49e-4
1991,13,Male,2.78e-4
1991,14,Female,1.91e-4
1991,14,Male,3.88e-4
1991,15,Female,1.98e-4
1991,15,Male,4.45e-4
1991,16,Female,2.69e-4
1991,16,Male,7.96e-4
1991,17,Female,2.71e-4
1991,17,Male,9.42e-4
1991,18,Female,2.57e-4
1991,18,Male,0.001068
1991,19,Female,3.51e-4
1991,19,Male,0.001001
1991,20,Female,3.55e-4
1991,20,Male,0.001128
1991,21,Female,3.42e-4
1991,21,Male,0.001211
1991,22,Female,2.77e-4
1991,22,Male,0.001224
1991,23,Female,3.09e-4
1991,23,Male,0.001329
1991,24,Female,3.76e-4
1991,24,Male,0.001225
1991,25,Female,4e-4
1991,25,Male,0.001392
1991,26,Female,4.43e-4
1991,26,Male,0.001446
1991,27,Female,4.6e-4
1991,27,Male,0.001541
1991,28,Female,4.88e-4
1991,28,Male,0.001543
1991,29,Female,4.9e-4
1991,29,Male,0.001605
1991,30,Female,5.41e-4
1991,30,Male,0.001559
1991,31,Female,5.87e-4
1991,31,Male,0.001591
1991,32,Female,5.78e-4
1991,32,Male,0.001688
1991,33,Female,6.22e-4
1991,33,Male,0.001589
1991,34,Female,6.16e-4
1991,34,Male,0.001532
1991,35,Female,6.58e-4
1991,35,Male,0.001551
1991,36,Female,6.93e-4
1991,36,Male,0.001473
1991,37,Female,6.53e-4
1991,37,Male,0.001477
1991,38,Female,7.46e-4
1991,38,Male,0.001683
1991,39,Female,8.62e-4
1991,39,Male,0.001738
1991,40,Female,9.72e-4
1991,40,Male,0.001787
1991,41,Female,0.001006
1991,41,Male,0.001765
1991,42,Female,0.001117
1991,42,Male,0.002249
1991,43,Female,0.001156
1991,43,Male,0.002297
1991,44,Female,0.001323
1991,44,Male,0.002477
1991,45,Female,0.001568
1991,45,Male,0.00261
1991,46,Female,0.001652
1991,46,Male,0.003163
1991,47,Female,0.001989
1991,47,Male,0.003608
1991,48,Female,0.001918
1991,48,Male,0.003997
1991,49,Female,0.002135
1991,49,Male,0.004224
1991,50,Female,0.002366
1991,50,Male,0.004647
1991,51,Female,0.002504
1991,51,Male,0.005041
1991,52,Female,0.00285
1991,52,Male,0.005502
1991,53,Female,0.003056
1991,53,Male,0.00626
1991,54,Female,0.003259
1991,54,Male,0.007098
1991,55,Female,0.003928
1991,55,Male,0.007876
1991,56,Female,0.003873
1991,56,Male,0.009008
1991,57,Female,0.004295
1991,57,Male,0.010269
1991,58,Female,0.004939
1991,58,Male,0.010971
1991,59,Female,0.005356
1991,59,Male,0.012552
1991,60,Female,0.005836
1991,60,Male,0.013572
1991,61,Female,0.006402
1991,61,Male,0.015181
1991,62,Female,0.007119
1991,62,Male,0.017038
1991,63,Female,0.008146
1991,63,Male,0.018754
1991,64,Female,0.008804
1991,64,Male,0.020363
1991,65,Female,0.009699
1991,65,Male,0.022625
1991,66,Female,0.010466
1991,66,Male,0.024913
1991,67,Female,0.011841
1991,67,Male,0.026713
1991,68,Female,0.013047
1991,68,Male,0.028691
1991,69,Female,0.01485
1991,69,Male,0.031648
1991,70,Female,0.017069
1991,70,Male,0.034574
1991,71,Female,0.018747
1991,71,Male,0.038714
1991,72,Female,0.02122
1991,72,Male,0.04218
1991,73,Female,0.024311
1991,73,Male,0.044393
1991,74,Female,0.026497
1991,74,Male,0.050143
1991,75,Female,0.030009
1991,75,Male,0.053465
1991,76,Female,0.03291
1991,76,Male,0.059492
1991,77,Female,0.038256
1991,77,Male,0.065431
1991,78,Female,0.043141
1991,78,Male,0.070965
1991,79,Female,0.049095
1991,79,Male,0.079675
1991,80,Female,0.05503
1991,80,Male,0.088972
1991,81,Female,0.063419
1991,81,Male,0.101409
1991,82,Female,0.070995
1991,82,Male,0.110755
1991,83,Female,0.082021
1991,83,Male,0.124202
1991,84,Female,0.092793
1991,84,Male,0.133551
1991,85,Female,0.105911
1991,85,Male,0.149532
1991,86,Female,0.118819
1991,86,Male,0.164577
1991,87,Female,0.134633
1991,87,Male,0.184837
1991,88,Female,0.151322
1991,88,Male,0.194995
1991,89,Female,0.169256
1991,89,Male,0.21708
1991,90,Female,0.190425
1991,90,Male,0.238496
1991,91,Female,0.209229
1991,91,Male,0.247731
1991,92,Female,0.229701
1991,92,Male,0.28075
1991,93,Female,0.256607
1991,93,Male,0.305076
1991,94,Female,0.26546
1991,94,Male,0.330367
1991,95,Female,0.304367
1991,95,Male,0.343948
1991,96,Female,0.315667
1991,96,Male,0.39644
1991,97,Female,0.367672
1991,97,Male,0.420355
1991,98,Female,0.40538
1991,98,Male,0.476054
1991,99,Female,0.410266
1991,99,Male,0.49924
1992,0,Female,0.007206
1992,0,Male,0.009304
1992,1,Female,4.9e-4
1992,1,Male,5.04e-4
1992,2,Female,3.37e-4
1992,2,Male,3.5e-4
1992,3,Female,2.05e-4
1992,3,Male,2.76e-4
1992,4,Female,1.54e-4
1992,4,Male,2.16e-4
1992,5,Female,2.08e-4
1992,5,Male,1.83e-4
1992,6,Female,1.26e-4
